Year,Team,With Top 5 Players,Total VORP,Total TS%,Total TRB%,Total AST%,Total BPM,Total WS,Total WS/48,Wins,Losses,Total Games,Win %
2002,ORL,True,3.2,57.879999999999995,14.9,24.72,3.72,8.12,0.1526,44,38,82,0.5365853658536586
2002,PHI,True,2.1999999999999997,52.900000000000006,17.66,31.7,1.6599999999999997,5.720000000000001,0.1328,43,39,82,0.524390243902439
2002,PHO,True,2.7800000000000002,57.10000000000001,14.3,24.02,3.1399999999999997,7.340000000000001,0.1602,36,46,82,0.43902439024390244
2002,POR,True,2.8999999999999995,55.26000000000002,14.219999999999999,23.34,2.64,8.02,0.1528,49,33,82,0.5975609756097561
2002,SAC,True,3.2600000000000002,54.16,13.819999999999999,25.52,2.58,8.52,0.1598,61,21,82,0.7439024390243902
2002,SAS,True,3.0599999999999996,66.28,14.499999999999996,18.88,2.96,9.1,0.1816,58,24,82,0.7073170731707317
2002,SEA,True,2.2600000000000007,57.400000000000006,15.6,21.8,1.9600000000000002,5.86,0.1412,45,37,82,0.5487804878048781
2002,TOR,True,2.42,53.180000000000014,15.76,21.380000000000003,2.5,6.82,0.1552,42,40,82,0.5121951219512195
2002,UTA,True,3.4799999999999995,57.11999999999999,14.88,24.360000000000003,3.5,8.6,0.1796,44,38,82,0.5365853658536586
2002,WAS,True,0.15999999999999998,53.900000000000006,13.12,15.959999999999999,-1.4400000000000002,2.1799999999999997,0.08380000000000001,37,45,82,0.45121951219512196
2003,ATL,True,1.7399999999999998,55.34000000000001,14.280000000000001,21.04,0.6000000000000001,5.220000000000001,0.11879999999999999,35,47,82,0.4268292682926829
2003,BOS,True,2.38,55.48,13.36,19.68,2.1000000000000005,6.04,0.1478,44,38,82,0.5365853658536586
2003,CHI,True,0.68,54.44000000000001,14.560000000000002,20.380000000000003,-0.040000000000000015,3.2399999999999998,0.0998,30,52,82,0.36585365853658536
2003,CLE,True,0.5,50.8,15.48,19.94,-1.26,2.56,0.07520000000000002,17,65,82,0.2073170731707317
2003,DAL,True,2.96,57.120000000000005,15.419999999999998,28.140000000000004,2.88,7.68,0.1608,60,22,82,0.7317073170731707
2003,DEN,True,0.8400000000000001,54.84,15.12,25.860000000000003,0.39999999999999997,3.5799999999999996,0.1238,17,65,82,0.2073170731707317
2003,DET,True,2.5800000000000005,58.08,14.26,27.0,3.1,7.38,0.17639999999999997,50,32,82,0.6097560975609756
2003,GSW,True,1.0,52.56000000000001,13.86,25.74,0.12000000000000002,4.12,0.0996,38,44,82,0.4634146341463415
2003,HOU,True,1.3,53.82,12.8,18.740000000000002,0.12,4.6,0.0946,43,39,82,0.524390243902439
2003,IND,True,1.54,55.55999999999999,15.0,26.1,1.06,5.66,0.1296,48,34,82,0.5853658536585366
2003,LAC,True,2.7400000000000007,56.98000000000001,13.64,22.720000000000002,2.54,7.459999999999999,0.1504,27,55,82,0.32926829268292684
2003,LAL,True,3.3600000000000003,55.14,14.36,19.18,3.5,8.719999999999999,0.182,50,32,82,0.6097560975609756
2003,MEM,True,1.94,55.080000000000005,11.920000000000002,26.74,0.8399999999999999,5.499999999999999,0.1032,28,54,82,0.34146341463414637
2003,MIA,True,1.16,50.66,14.040000000000001,24.94,0.07999999999999999,4.24,0.11939999999999999,25,57,82,0.3048780487804878
2003,MIL,True,3.18,56.24,12.38,28.740000000000002,2.98,8.24,0.1524,42,40,82,0.5121951219512195
2003,MIN,True,2.66,65.0,14.84,21.619999999999997,1.7,7.3199999999999985,0.15499999999999997,51,31,82,0.6219512195121951
2003,NJN,True,2.56,55.699999999999996,12.559999999999999,24.4,2.1799999999999997,7.26,0.1504,49,33,82,0.5975609756097561
2003,NOH,True,2.16,55.74,16.759999999999998,26.96,1.42,6.9799999999999995,0.1444,47,35,82,0.573170731707317
2003,NYK,True,0.9,53.26,14.4,19.52,-0.2,4.24,0.095,37,45,82,0.45121951219512196
2003,ORL,True,2.7399999999999998,55.66000000000001,15.0,25.04,2.3,7.260000000000001,0.13920000000000002,42,40,82,0.5121951219512195
2003,PHI,True,2.16,56.24,15.559999999999999,24.740000000000002,2.08,6.040000000000001,0.14020000000000002,48,34,82,0.5853658536585366
2003,PHO,True,1.8199999999999998,55.419999999999995,14.64,25.18,1.7200000000000002,5.159999999999999,0.11639999999999999,44,38,82,0.5365853658536586
2003,POR,True,2.3200000000000003,54.67999999999999,15.26,24.020000000000003,2.08,7.339999999999999,0.1504,50,32,82,0.6097560975609756
2003,SAC,True,3.0000000000000004,56.96,15.059999999999999,21.919999999999998,3.14,8.239999999999998,0.17,59,23,82,0.7195121951219512
2003,SAS,True,2.84,57.86,16.759999999999998,21.02,2.48,8.5,0.174,60,22,82,0.7317073170731707
2003,SEA,True,4.3,58.419999999999995,13.080000000000002,27.579999999999995,4.08,9.959999999999999,0.17420000000000002,40,42,82,0.4878048780487805
2003,TOR,True,1.8,56.68000000000001,15.86,25.54,1.6199999999999999,5.720000000000001,0.1562,24,58,82,0.2926829268292683
2003,UTA,True,3.04,55.800000000000004,14.219999999999999,31.439999999999998,2.9799999999999995,7.9799999999999995,0.15439999999999998,47,35,82,0.573170731707317
2003,WAS,True,1.52,55.50000000000001,15.919999999999998,28.360000000000003,1.46,3.6199999999999997,0.13319999999999999,37,45,82,0.45121951219512196
2004,ATL,True,2.2800000000000002,60.099999999999994,16.2,24.68,2.9200000000000004,6.88,0.1754,28,54,82,0.34146341463414637
2004,BOS,True,1.8599999999999999,55.31999999999999,13.36,24.3,0.8800000000000001,6.36,0.1436,36,46,82,0.43902439024390244
2004,CHI,True,1.3,55.42,15.16,24.060000000000002,0.44000000000000006,4.54,0.1072,23,59,82,0.2804878048780488
2004,CLE,True,0.9400000000000001,55.31999999999999,15.220000000000002,23.4,-0.27999999999999997,5.2,0.12419999999999998,35,47,82,0.4268292682926829
2004,DAL,True,3.6799999999999997,57.9,14.36,22.520000000000003,3.46,10.059999999999999,0.192,52,30,82,0.6341463414634146
2004,DEN,True,1.28,54.44000000000001,14.440000000000001,22.6,2.0799999999999996,4.220000000000001,0.1282,43,39,82,0.524390243902439
2004,DET,True,2.6599999999999997,56.18000000000001,14.64,22.939999999999998,2.28,8.239999999999998,0.15960000000000002,54,28,82,0.6585365853658537
2004,GSW,True,1.1199999999999999,53.400000000000006,16.119999999999997,23.119999999999997,0.36,4.58,0.10959999999999999,37,45,82,0.45121951219512196
2004,HOU,True,2.2199999999999998,55.68000000000001,15.66,25.259999999999998,1.5,7.2,0.1482,45,37,82,0.5487804878048781
2004,IND,True,2.1199999999999997,54.400000000000006,15.580000000000002,27.4,2.1199999999999997,6.540000000000001,0.1592,61,21,82,0.7439024390243902
2004,LAC,True,1.18,56.50000000000001,13.459999999999999,17.28,0.6799999999999999,4.0600000000000005,0.1442,28,54,82,0.34146341463414637
2004,LAL,True,4.32,54.580000000000005,13.379999999999999,25.6,4.58,10.120000000000001,0.1768,56,26,82,0.6829268292682927
2004,MEM,True,1.92,57.13999999999999,13.66,22.44,1.3399999999999999,5.640000000000001,0.1234,50,32,82,0.6097560975609756
2004,MIA,True,1.4,52.68000000000001,15.74,20.5,0.8,4.62,0.10740000000000001,42,40,82,0.5121951219512195
2004,MIL,True,1.6199999999999999,56.36,15.3,23.32,1.42,5.14,0.13740000000000002,41,41,82,0.5
2004,MIN,True,3.1599999999999997,55.300000000000004,14.419999999999998,23.8,2.4,7.760000000000001,0.1506,58,24,82,0.7073170731707317
2004,NJN,True,3.2600000000000002,54.92,13.020000000000001,24.119999999999997,3.3200000000000003,8.68,0.178,47,35,82,0.573170731707317
2004,NOH,True,2.56,54.48,14.88,28.419999999999998,1.9800000000000004,7.56,0.1416,41,41,82,0.5
2004,NYK,True,2.1399999999999997,57.31999999999999,16.1,30.7,2.08,6.840000000000001,0.13640000000000002,39,43,82,0.47560975609756095
2004,ORL,True,2.6,54.620000000000005,13.540000000000001,24.9,2.04,6.660000000000001,0.1306,21,61,82,0.25609756097560976
2004,PHI,True,2.12,52.96000000000001,18.080000000000002,20.220000000000002,1.0799999999999998,6.22,0.1244,33,49,82,0.4024390243902439
2004,PHO,True,2.62,57.10000000000001,15.24,28.52,2.5200000000000005,7.220000000000001,0.14920000000000003,29,53,82,0.35365853658536583
2004,POR,True,2.26,56.16000000000001,15.419999999999998,24.28,2.7399999999999998,7.6,0.1554,41,41,82,0.5
2004,SAC,True,3.2,57.77999999999999,13.219999999999999,20.52,3.22,8.5,0.1722,55,27,82,0.6707317073170732
2004,SAS,True,2.8,56.699999999999996,16.1,27.82,2.6,7.94,0.159,57,25,82,0.6951219512195121
2004,SEA,True,1.6,55.60000000000001,15.540000000000001,15.820000000000002,1.1199999999999999,5.0200000000000005,0.1246,37,45,82,0.45121951219512196
2004,TOR,True,1.6800000000000002,53.52,15.86,26.339999999999996,1.44,5.039999999999999,0.1156,33,49,82,0.4024390243902439
2004,UTA,True,1.6200000000000003,55.919999999999995,14.4,16.439999999999998,1.8,5.5600000000000005,0.1574,42,40,82,0.5121951219512195
2004,WAS,True,1.64,54.480000000000004,15.76,27.339999999999996,0.6,5.659999999999999,0.1282,25,57,82,0.3048780487804878
2005,ATL,True,0.8,53.125,14.239999999999998,20.359999999999996,-0.039999999999999945,3.2399999999999998,0.1068,13,69,82,0.15853658536585366
2005,BOS,True,1.9800000000000004,56.14,14.86,22.02,1.1400000000000001,5.859999999999999,0.1318,45,37,82,0.5487804878048781
2005,CHA,True,0.13999999999999999,53.11999999999999,15.520000000000001,19.060000000000002,-1.26,1.56,0.10340000000000002,18,64,82,0.21951219512195122
2005,CHI,True,0.2,52.56000000000001,13.819999999999999,21.68,-1.3800000000000001,2.56,0.084,47,35,82,0.573170731707317
2005,CLE,True,1.2599999999999998,52.44,14.9,23.42,-0.040000000000000015,4.92,0.11039999999999998,42,40,82,0.5121951219512195
2005,DAL,True,2.6,55.16,15.440000000000001,23.139999999999997,2.26,7.68,0.158,58,24,82,0.7073170731707317
2005,DEN,True,2.16,55.55999999999999,14.34,19.1,1.7400000000000002,6.92,0.137,49,33,82,0.5975609756097561
2005,DET,True,2.9200000000000004,53.24000000000001,15.460000000000003,26.3,2.32,8.36,0.1496,54,28,82,0.6585365853658537
2005,GSW,True,2.1199999999999997,52.32,13.98,23.0,1.5600000000000003,5.2,0.1162,34,48,82,0.4146341463414634
2005,HOU,True,2.62,55.2,15.419999999999998,27.24,2.8999999999999995,6.8,0.161,51,31,82,0.6219512195121951
2005,IND,True,2.7,57.379999999999995,15.399999999999997,23.220000000000002,2.84,7.720000000000001,0.1712,44,38,82,0.5365853658536586
2005,LAC,True,2.02,56.419999999999995,14.62,23.92,1.3800000000000001,6.1,0.141,37,45,82,0.45121951219512196
2005,LAL,True,2.4400000000000004,52.760000000000005,14.280000000000001,23.720000000000002,2.2,6.539999999999999,0.13579999999999998,34,48,82,0.4146341463414634
2005,MEM,True,2.66,57.16,14.36,25.340000000000003,2.96,7.3199999999999985,0.17220000000000002,45,37,82,0.5487804878048781
2005,MIA,True,2.1999999999999997,57.31999999999999,14.84,22.6,2.1,6.459999999999999,0.14600000000000002,59,23,82,0.7195121951219512
2005,MIL,True,1.6599999999999997,55.94,15.979999999999999,22.340000000000003,1.28,5.88,0.14520000000000002,30,52,82,0.36585365853658536
2005,MIN,True,3.8200000000000003,56.279999999999994,15.080000000000002,24.96,3.6199999999999997,9.24,0.1762,44,38,82,0.5365853658536586
2005,NJN,True,2.48,62.37999999999999,13.040000000000001,28.139999999999997,1.8200000000000003,6.5,0.15019999999999997,42,40,82,0.5121951219512195
2005,NOH,True,2.2,53.839999999999996,16.1,27.28,1.9600000000000002,6.540000000000001,0.13520000000000001,18,64,82,0.21951219512195122
2005,NYK,True,1.46,53.620000000000005,16.78,27.119999999999997,1.22,4.42,0.13520000000000001,33,49,82,0.4024390243902439
2005,ORL,True,2.1799999999999997,53.78000000000001,15.0,19.940000000000005,1.9,6.34,0.12940000000000002,36,46,82,0.43902439024390244
2005,PHI,True,1.34,54.88000000000001,14.9,23.080000000000002,0.8,5.1,0.121,43,39,82,0.524390243902439
2005,PHO,True,2.3999999999999995,56.61999999999999,12.7,22.48,1.54,6.5,0.1222,62,20,82,0.7560975609756098
2005,POR,True,1.4200000000000002,55.86,14.919999999999998,20.660000000000004,1.48,5.24,0.1288,27,55,82,0.32926829268292684
2005,SAC,True,3.28,57.14,15.520000000000001,21.04,2.58,9.4,0.15719999999999998,50,32,82,0.6097560975609756
2005,SAS,True,3.3200000000000003,57.400000000000006,15.580000000000002,23.939999999999998,4.159999999999999,8.520000000000001,0.1868,59,23,82,0.7195121951219512
2005,SEA,True,1.86,56.699999999999996,15.34,25.78,1.5000000000000002,5.14,0.1418,52,30,82,0.6341463414634146
2005,TOR,True,2.2199999999999998,53.36,14.52,26.419999999999998,1.42,6.56,0.12840000000000001,33,49,82,0.4024390243902439
2005,UTA,True,2.62,56.56,16.1,26.439999999999998,2.32,7.159999999999999,0.16599999999999998,26,56,82,0.3170731707317073
2005,WAS,True,1.2200000000000002,55.76000000000001,16.139999999999997,19.18,0.32,5.2,0.12279999999999999,45,37,82,0.5487804878048781
2006,ATL,True,0.9,54.04,12.360000000000001,18.46,-0.5,4.14,0.09740000000000001,26,56,82,0.3170731707317073
2006,BOS,True,2.1399999999999997,57.99999999999999,15.7,20.740000000000002,1.4599999999999997,6.74,0.1454,33,49,82,0.4024390243902439
2006,CHA,True,0.8800000000000001,53.22,14.0,19.939999999999998,-0.27999999999999997,3.9,0.09280000000000001,26,56,82,0.3170731707317073
2006,CHI,True,1.7400000000000002,57.54,15.680000000000001,27.940000000000005,1.52,5.540000000000001,0.139,41,41,82,0.5
2006,CLE,True,4.239999999999999,57.360000000000014,16.419999999999998,24.0,4.48,9.459999999999999,0.17360000000000003,50,32,82,0.6097560975609756
2006,DAL,True,2.88,57.53999999999999,13.779999999999998,22.92,2.86,7.7,0.1582,60,22,82,0.7317073170731707
2006,DEN,True,1.8799999999999997,57.86,16.46,28.52,1.52,5.8,0.1336,44,38,82,0.5365853658536586
2006,DET,True,2.96,56.7,15.84,22.84,2.2600000000000002,8.9,0.159,64,18,82,0.7804878048780488
2006,GSW,True,1.34,55.11999999999999,13.7,21.04,0.9,4.6,0.12279999999999999,34,48,82,0.4146341463414634
2006,HOU,True,2.8,57.11999999999999,15.2,26.079999999999995,2.68,7.460000000000001,0.167,34,48,82,0.4146341463414634
2006,IND,True,1.56,57.66,14.520000000000001,23.24,2.3600000000000003,5.12,0.1492,41,41,82,0.5
2006,LAC,True,2.04,57.800000000000004,13.580000000000002,27.22,2.2399999999999998,5.819999999999999,0.1426,47,35,82,0.573170731707317
2006,LAL,True,1.5400000000000003,54.88000000000001,13.1,20.26,0.8200000000000001,4.08,0.1016,45,37,82,0.5487804878048781
2006,MEM,True,2.54,57.3,12.46,21.54,2.3600000000000003,7.0600000000000005,0.1484,49,33,82,0.5975609756097561
2006,MIA,True,2.86,56.400000000000006,15.4,26.3,2.88,8.180000000000001,0.16639999999999996,52,30,82,0.6341463414634146
2006,MIL,True,1.2799999999999998,55.24000000000001,16.54,24.740000000000002,0.3,5.18,0.11380000000000001,40,42,82,0.4878048780487805
2006,MIN,True,2.7600000000000007,56.879999999999995,15.36,27.160000000000004,2.2399999999999998,6.720000000000001,0.1422,33,49,82,0.4024390243902439
2006,NJN,True,2.3199999999999994,54.74,11.84,25.52,2.84,5.760000000000001,0.1374,49,33,82,0.5975609756097561
2006,NOK,True,0.8200000000000001,54.08,14.8,17.28,-0.2,4.76,0.11299999999999999,38,44,82,0.4634146341463415
2006,NYK,True,2.48,65.56,12.120000000000001,22.800000000000004,12.520000000000001,6.5600000000000005,0.37,23,59,82,0.2804878048780488
2006,ORL,True,1.7600000000000002,55.78000000000001,15.860000000000003,24.04,1.02,5.5600000000000005,0.1192,36,46,82,0.43902439024390244
2006,PHI,True,2.38,57.76,15.98,23.14,1.7399999999999998,5.92,0.1196,38,44,82,0.4634146341463415
2006,PHO,True,3.1399999999999997,58.43999999999999,14.420000000000002,25.060000000000002,2.7,9.139999999999999,0.1664,54,28,82,0.6585365853658537
2006,POR,True,0.6599999999999999,54.81999999999999,14.919999999999998,19.119999999999997,-0.020000000000000018,3.1000000000000005,0.1046,21,61,82,0.25609756097560976
2006,SAC,True,2.34,59.00000000000001,15.940000000000001,20.62,2.7599999999999993,6.92,0.167,44,38,82,0.5365853658536586
2006,SAS,True,3.3600000000000003,56.56,15.2,23.6,4.38,8.5,0.1902,63,19,82,0.7682926829268293
2006,SEA,True,2.52,59.5,17.7,26.939999999999998,1.9600000000000002,6.539999999999999,0.1584,35,47,82,0.4268292682926829
2006,TOR,True,1.0399999999999998,55.66000000000001,14.180000000000001,21.7,2.2204460492503132e-17,4.959999999999999,0.1044,27,55,82,0.32926829268292684
2006,UTA,True,1.94,56.14,15.02,21.04,2.7199999999999998,5.159999999999999,0.1404,41,41,82,0.5
2006,WAS,True,2.04,55.919999999999995,13.3,18.28,1.02,6.840000000000001,0.1338,42,40,82,0.5121951219512195
2007,ATL,True,1.6200000000000003,56.68,14.680000000000001,27.52,1.22,4.76,0.119,30,52,82,0.36585365853658536
2007,BOS,True,1.94,58.20000000000001,15.220000000000002,19.400000000000002,1.2,5.44,0.1292,24,58,82,0.2926829268292683
2007,CHA,True,1.3199999999999998,55.00000000000001,14.14,23.339999999999996,0.6600000000000001,4.220000000000001,0.10699999999999998,33,49,82,0.4024390243902439
2007,CHI,True,2.5799999999999996,53.7,14.88,22.859999999999996,1.8800000000000001,7.220000000000001,0.13440000000000002,49,33,82,0.5975609756097561
2007,CLE,True,2.82,55.66000000000001,17.94,19.939999999999998,2.02,7.88,0.1682,50,32,82,0.6097560975609756
2007,DAL,True,3.22,57.64,15.3,20.859999999999996,3.4199999999999995,8.66,0.18400000000000002,67,15,82,0.8170731707317073
2007,DEN,True,2.78,56.699999999999996,19.58,31.26,4.2,7.1,0.175,45,37,82,0.5487804878048781
2007,DET,True,3.0200000000000005,61.84,15.440000000000001,23.9,2.2800000000000002,8.72,0.1804,53,29,82,0.6463414634146342
2007,GSW,True,1.8800000000000001,57.58,13.819999999999999,25.119999999999997,1.08,5.36,0.1226,42,40,82,0.5121951219512195
2007,HOU,True,2.38,60.260000000000005,17.48,22.18,2.96,5.8,0.1836,52,30,82,0.6341463414634146
2007,IND,True,1.4,56.48,15.86,23.04,0.8,5.32,0.1384,35,47,82,0.4268292682926829
2007,LAC,True,2.4,57.38000000000001,15.919999999999998,19.880000000000003,1.8800000000000001,7.360000000000001,0.1562,40,42,82,0.4878048780487805
2007,LAL,True,2.94,55.75999999999999,13.180000000000001,20.28,2.0999999999999996,7.68,0.1506,42,40,82,0.5121951219512195
2007,MEM,True,2.46,57.220000000000006,14.8,21.360000000000003,2.0800000000000005,6.459999999999999,0.16240000000000002,22,60,82,0.2682926829268293
2007,MIA,True,2.92,58.48,15.319999999999999,19.94,3.1,7.92,0.1708,44,38,82,0.5365853658536586
2007,MIL,True,1.6799999999999997,55.559999999999995,14.7,25.2,1.0399999999999998,5.279999999999999,0.126,28,54,82,0.34146341463414637
2007,MIN,True,2.36,55.74,13.580000000000002,23.4,1.4200000000000004,6.000000000000001,0.1136,32,50,82,0.3902439024390244
2007,NJN,True,3.0799999999999996,54.36,11.579999999999998,21.46,2.32,7.859999999999999,0.1356,41,41,82,0.5
2007,NOK,True,2.2399999999999998,55.16,14.680000000000001,20.720000000000002,1.9799999999999998,6.460000000000001,0.14420000000000002,39,43,82,0.47560975609756095
2007,NYK,True,1.0,56.56000000000001,14.520000000000001,21.38,0.12,3.66,0.09519999999999999,33,49,82,0.4024390243902439
2007,ORL,True,1.5,58.68,14.160000000000002,23.279999999999998,1.48,5.32,0.1308,40,42,82,0.4878048780487805
